5.394111633300781250e+01,2.113282680511474609e+00,2.811167575418949127e-02,2.268752746582031250e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.905514144897460938e+01,2.412671804428100586e+00,3.556969404220581055e+00,2.198488311767578125e+02,5.000000000000000000e+00,-1.000000000000000000e+00
1.031118240356445312e+02,2.015832901000976562e+00,4.063079357147216797e+00,3.940474548339843750e+02,5.000000000000000000e+00,-1.000000000000000000e+00
1.238508224487304688e+02,1.729020714759826660e+00,1.240024805068969727e+00,3.601103820800781250e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.787688064575195312e+01,3.775764226913452148e+00,3.673797130584716797e+00,3.902117919921875000e+02,0.000000000000000000e+00,-1.000000000000000000e+00
2.510581016540527344e+01,2.742441892623901367e+00,2.499334812164306641e+00,1.957677154541015625e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.191541099548339844e+01,-2.191121578216552734e+00,3.153437137603759766e+00,1.445636596679687500e+02,0.000000000000000000e+00,-1.000000000000000000e+00
6.806923675537109375e+01,-9.709759354591369629e-01,2.460040748119354248e-01,1.035818862915039062e+02,4.000000000000000000e+00,-1.000000000000000000e+00
6.980791473388671875e+01,1.366434335708618164e+00,2.023623287677764893e-01,1.464603118896484375e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.368912506103515625e+02,-2.280011415481567383e+00,2.636177539825439453e+00,6.764633789062500000e+02,5.000000000000000000e+00,-1.000000000000000000e+00
1.363575897216796875e+02,2.335360944271087646e-01,5.499032020568847656e+00,1.414893035888671875e+02,5.000000000000000000e+00,-1.000000000000000000e+00
1.736424064636230469e+01,2.673565387725830078e+00,3.256947517395019531e+00,1.264638290405273438e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.535394573211669922e+01,2.069517850875854492e+00,1.352451920509338379e+00,6.179184722900390625e+01,0.000000000000000000e+00,-1.000000000000000000e+00
2.263791656494140625e+01,-3.095937490463256836e+00,4.025950908660888672e+00,2.508358306884765625e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.079241943359375000e+01,1.070153951644897461e+00,4.049671173095703125e+00,5.103219985961914062e+01,0.000000000000000000e+00,-1.000000000000000000e+00
4.250942611694335938e+01,9.701968431472778320e-01,6.463445425033569336e-01,6.464360809326171875e+01,5.000000000000000000e+00,-1.000000000000000000e+00
4.030427551269531250e+01,2.578644514083862305e+00,6.711470484733581543e-01,2.671636962890625000e+02,0.000000000000000000e+00,-1.000000000000000000e+00
