9.034072875976562500e+01,8.745613694190979004e-01,3.275021553039550781e+00,1.276253738403320312e+02,5.000000000000000000e+00,3.242758178710937500e+01
1.099344100952148438e+02,6.944798827171325684e-01,5.967319011688232422e+00,1.380678558349609375e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.627105255126953125e+02,8.703072071075439453e-01,2.378653526306152344e+00,2.286753234863281250e+02,0.000000000000000000e+00,-1.000000000000000000e+00
4.219866180419921875e+01,-4.547963142395019531e-01,9.954196214675903320e-01,4.733433914184570312e+01,4.000000000000000000e+00,-1.000000000000000000e+00
4.295620346069335938e+01,-1.832239866256713867e+00,2.253848791122436523e+00,1.377633514404296875e+02,0.000000000000000000e+00,-1.000000000000000000e+00
5.257513046264648438e+01,-1.433341026306152344e+00,8.051211833953857422e-01,1.172778549194335938e+02,5.000000000000000000e+00,-1.000000000000000000e+00
5.810087966918945312e+01,-6.742410659790039062e-01,3.963423728942871094e+00,7.205324554443359375e+01,5.000000000000000000e+00,1.644969940185546875e+01
6.853310394287109375e+01,-8.578593134880065918e-01,2.248740911483764648e+00,9.618395233154296875e+01,0.000000000000000000e+00,-1.000000000000000000e+00
1.034309844970703125e+02,-5.482522845268249512e-01,5.347771644592285156e+00,1.218472595214843750e+02,4.000000000000000000e+00,-1.000000000000000000e+00
1.537429332733154297e+01,-5.694679617881774902e-01,1.570696949958801270e+00,1.841277313232421875e+01,0.000000000000000000e+00,-1.000000000000000000e+00
1.726584053039550781e+01,4.085336685180664062e+00,5.973441600799560547e+00,5.134968261718750000e+02,0.000000000000000000e+00,-1.000000000000000000e+00
6.274490356445312500e+01,2.517935514450073242e+00,4.312779426574707031e+00,3.918531799316406250e+02,4.000000000000000000e+00,-1.000000000000000000e+00
8.026858520507812500e+01,3.207972049713134766e+00,4.864675998687744141e-01,9.941720581054687500e+02,5.000000000000000000e+00,-1.000000000000000000e+00
1.057351913452148438e+02,1.886344671249389648e+00,1.091664075851440430e+00,3.571575012207031250e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.411370391845703125e+02,2.364128351211547852e+00,3.656763315200805664e+00,7.571824340820312500e+02,5.000000000000000000e+00,-1.000000000000000000e+00
2.119294357299804688e+01,-2.475702524185180664e+00,4.474647521972656250e+00,1.269489974975585938e+02,4.000000000000000000e+00,-1.000000000000000000e+00
2.555850791931152344e+01,-1.368400692939758301e+00,3.528884887695312500e+00,5.381709289550781250e+01,0.000000000000000000e+00,-1.000000000000000000e+00
5.348474121093750000e+01,-2.889685869216918945e+00,4.218299388885498047e+00,4.826749877929687500e+02,5.000000000000000000e+00,9.277153015136718750e+00
8.852988433837890625e+01,-2.238286495208740234e+00,9.183740615844726562e-01,4.201217041015625000e+02,5.000000000000000000e+00,-1.000000000000000000e+00
8.836830139160156250e+01,-1.710047602653503418e+00,1.749122619628906250e+00,2.527105102539062500e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.628571319580078125e+01,2.541903257369995117e+00,3.710684776306152344e+00,1.042266235351562500e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.751700401306152344e+01,-1.752027273178100586e+00,5.124376773834228516e+00,5.224597930908203125e+01,0.000000000000000000e+00,-1.000000000000000000e+00
3.315496444702148438e+01,2.086203098297119141e+00,2.631869792938232422e+00,1.358491058349609375e+02,4.000000000000000000e+00,-1.000000000000000000e+00
3.606797409057617188e+01,1.502141952514648438e+00,3.039787530899047852e+00,8.534996795654296875e+01,0.000000000000000000e+00,-1.000000000000000000e+00
4.983411788940429688e+01,1.445953011512756348e+00,4.413758754730224609e+00,1.127087249755859375e+02,5.000000000000000000e+00,9.411417841911315918e-01
7.404357910156250000e+01,-1.347036480903625488e+00,8.024806380271911621e-01,1.526511383056640625e+02,5.000000000000000000e+00,-1.000000000000000000e+00
1.051973266601562500e+02,1.339094161987304688e+00,2.402590274810791016e+00,2.148403472900390625e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.495496673583984375e+02,-1.216214537620544434e+00,1.451929450035095215e+00,2.747328186035156250e+02,0.000000000000000000e+00,-1.000000000000000000e+00
2.357330627441406250e+02,-8.060229420661926270e-01,1.935528993606567383e+00,3.184664611816406250e+02,0.000000000000000000e+00,-1.000000000000000000e+00
4.827394714355468750e+02,-1.141366243362426758e+00,5.076845169067382812e+00,8.339968261718750000e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.504480838775634766e+01,8.769742846488952637e-01,4.782468795776367188e+00,2.130656814575195312e+01,0.000000000000000000e+00,-1.000000000000000000e+00
1.892363357543945312e+01,2.320785760879516602e+00,4.149805068969726562e+00,9.738014984130859375e+01,4.000000000000000000e+00,-1.000000000000000000e+00
4.559763336181640625e+01,2.462361335754394531e+00,2.800917387008666992e+00,2.695558166503906250e+02,4.000000000000000000e+00,-1.000000000000000000e+00
6.755046081542968750e+01,2.256757497787475586e+00,6.246904730796813965e-01,3.262782592773437500e+02,5.000000000000000000e+00,-1.000000000000000000e+00
7.683979797363281250e+01,1.007539987564086914e+00,6.186832904815673828e+00,1.200953674316406250e+02,5.000000000000000000e+00,3.232424926757812500e+01
1.573791961669921875e+02,1.237761259078979492e+00,5.039030075073242188e+00,2.949057312011718750e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.754870758056640625e+02,1.768106818199157715e+00,2.383754253387451172e+00,5.295275268554687500e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.500403881072998047e+01,-2.556611061096191406e+00,1.597269624471664429e-01,9.736520385742187500e+01,0.000000000000000000e+00,-1.000000000000000000e+00
1.788665580749511719e+01,-4.244527965784072876e-02,2.113510131835937500e+00,1.862833595275878906e+01,0.000000000000000000e+00,-1.000000000000000000e+00
2.011564636230468750e+01,7.008339166641235352e-01,2.258968114852905273e+00,2.623425865173339844e+01,0.000000000000000000e+00,-1.000000000000000000e+00
